cv_inf_ms,proc_time_ms
124.683,154.3
147.98,167.41
101.819,118.54
91.356,108.99
95.67,121.43
92.663,109.84
116.924,139.13
96.67,118.2
101.767,127.47
100.266,122.38
101.498,119.52
113.407,127.75
133.754,154.19
97.703,126.09
97.547,118.85
118.936,136.6
106.407,127.85
110.935,131.74
108.227,128.05
99.537,125.4
109.172,128.85
139.067,161.87
124.245,143.34
152.877,176.23
131.009,149.56
113.788,136.21
112.209,129.24
110.737,127.82
111.12,127.9
109.143,129.14
112.629,129.79
118.094,139.09
108.442,126.42
109.73,132.37
111.734,136.77
121.884,146.33
96.098,150.71
116.568,135.93
102.184,131.41
100.242,126.0
100.233,126.68
147.259,170.18
96.233,125.55
103.203,130.0
102.765,129.32
89.576,111.7
146.494,173.67
117.892,142.86
126.393,156.7
98.65,120.81
133.915,160.93
122.731,143.57
104.679,138.01
100.079,128.41
144.983,181.02
118.88,146.86
106.799,135.41
114.786,138.47
116.008,142.36
115.423,140.95
116.886,142.62
130.75,160.3
82.77,105.96
113.373,147.51
141.271,178.29
102.311,122.32
965.327,1001.3
89.064,129.95
89.513,102.93
102.409,128.82
86.853,126.67
171.088,196.52
119.844,135.91
111.767,144.57
130.755,147.17
112.771,124.68
109.98,123.87
112.36,125.43
103.834,114.0
82.229,98.28
147.417,164.18
122.058,146.58
124.12,147.05
120.684,139.45
129.24,146.12
117.142,133.27
149.989,169.36
101.557,118.27
128.687,149.73
111.829,140.8
117.116,144.92
139.399,161.72
127.203,146.29
122.924,136.09
118.514,131.32
143.714,156.49
107.531,128.08
111.377,137.56
136.408,160.36
89.945,111.01
93.83,121.25
99.984,127.33
110.246,131.11
141.867,155.5
87.586,103.81
108.598,130.85
106.136,133.22
106.978,139.88
84.441,115.91
108.571,126.65
112.351,130.09
110.661,126.45
138.317,155.75
95.695,121.34
105.553,135.38
98.987,124.48
129.154,160.24
125.654,150.41
146.834,169.08
126.328,146.33
124.516,149.64
151.866,175.8
130.597,155.15
112.517,132.33
128.295,146.85
145.239,170.17
160.892,186.28
102.27,124.09
124.761,147.28
115.284,134.51
115.896,134.28
112.494,133.19
107.822,127.08
132.85,151.8
98.492,124.71
94.209,124.75
106.683,129.15
107.783,132.59
103.013,125.89
134.43,156.27
114.156,137.92
153.7,176.45
84.412,107.68
138.433,162.7
114.404,153.03
118.378,147.18
146.307,159.82
112.531,144.66
94.481,106.84
109.117,121.59
93.984,109.0
84.269,100.19
112.801,124.85
117.419,128.63
113.223,125.41
110.351,125.07
135.182,148.31
114.423,137.45
133.038,155.27
118.985,137.84
106.008,124.93
124.091,147.35
109.209,149.77
118.989,137.01
116.386,149.02
99.825,120.2
114.537,133.03
96.311,118.68
106.421,121.79
111.799,132.74
131.728,147.5
100.75,126.32
155.465,185.06
74.154,91.77
98.304,118.68
113.807,135.94
130.546,152.26
96.716,117.08
93.733,116.94
111.848,134.35
124.577,144.29
125.803,148.0
81.5,102.93
124.246,154.4
112.443,134.3
110.206,132.96
104.877,129.42
82.245,102.79
100.111,125.01
128.246,156.02
88.932,109.36
118.704,140.51
125.299,149.64
78.978,101.44
96.58,122.7
119.979,139.54
98.793,121.22
98.977,121.43
109.981,129.38
114.972,137.09
108.759,129.21
95.487,124.0
109.157,135.39
115.455,137.6
105.517,131.07
109.468,132.41
101.959,129.51
91.838,115.56
110.149,131.91
109.074,127.19
110.869,132.58
131.856,166.76
88.106,110.94
70.336,96.99
98.278,120.01
94.895,127.71
96.919,127.93
114.421,134.08
108.192,130.99
113.369,134.29
139.574,167.87
80.388,105.85
95.096,120.72
98.609,128.39
98.086,124.1
101.91,130.1
103.054,139.03
96.023,120.34
111.006,133.03
94.711,130.35
140.767,175.47
77.068,100.35
109.187,134.59
132.721,158.6
124.581,150.01
99.288,121.09
133.545,159.81
125.746,146.29
129.98,150.47
138.777,156.76
116.959,137.2
116.386,139.73
146.661,169.16
108.23,129.76
71.121,115.54
140.355,168.89
140.028,159.11
98.239,115.88
99.93,128.47
131.392,149.94
113.947,131.33
141.234,160.71
130.578,146.3
120.84,138.79
100.817,123.69
98.773,129.12
110.523,138.01
91.456,116.52
97.008,128.51
111.641,132.06
123.107,142.14
116.855,137.11
128.219,150.12
127.972,150.69
134.049,155.29
128.021,146.55
121.419,140.02
138.464,156.69
140.431,160.14
83.615,136.82
135.949,155.87
81.832,100.94
95.986,120.79
107.381,121.91
111.025,131.2
104.988,123.76
128.384,147.75
133.495,150.01
113.725,135.29
144.354,163.98
134.542,156.46
111.65,128.98
107.068,126.0
114.42,137.25
116.997,135.04
113.179,130.96
105.716,124.4
116.176,137.37
115.667,138.1
112.29,131.2
111.05,133.97
110.416,130.81
172.479,194.95
123.725,169.07
129.453,141.1
129.71,155.39
105.88,153.02
114.115,139.83
104.113,119.11
129.335,155.98
146.621,162.97
118.493,134.36
139.204,154.75
101.392,120.79
121.225,140.97
110.651,133.88
139.98,163.83
130.1,150.09
115.627,132.27
146.185,161.98
121.254,139.2
129.866,147.7
130.097,151.19
112.846,140.73
131.479,148.34
101.97,120.68
136.623,158.06
126.074,175.84
100.391,123.43
131.741,147.23
92.697,144.88
107.218,122.07
159.334,175.47
109.937,125.12
127.477,151.98
136.25,152.14
160.454,176.72
153.852,170.31
143.015,188.38
142.373,192.6
134.229,148.01
111.59,134.66
141.125,168.92
140.402,157.4
137.097,189.56
142.89,158.96
129.697,219.17
144.532,175.92
112.641,156.12
126.822,175.68
118.508,146.39
129.617,177.68
121.694,136.96
125.99,144.12
122.632,171.89
115.736,142.9
142.074,183.95
114.466,155.62
128.106,159.79
116.36,165.03
139.835,183.49
117.688,166.08
146.209,185.05
120.197,144.4
129.215,144.43
127.946,152.08
110.486,158.13
122.273,145.53
125.812,139.95
162.517,187.93
108.012,124.27
160.351,175.28
150.718,164.64
97.068,128.93
113.892,155.34
104.837,145.88
128.79,142.12
125.07,137.66
127.469,158.46
135.445,174.2
157.911,201.67
128.718,152.54
136.987,163.84
123.839,159.35
133.723,160.35
125.949,152.27
104.733,145.41
125.054,168.2
142.909,156.58
136.754,164.83
152.826,201.71
125.669,140.2
111.024,143.57
115.04,158.83
132.823,174.73
113.711,157.01
125.887,163.09
137.142,167.75
129.394,166.25
122.658,171.26
138.555,170.04
121.132,148.56
130.558,170.1
119.478,154.84
120.267,154.22
131.191,161.91
136.824,192.23
157.037,191.36
120.082,150.1
105.434,152.57
115.392,130.09
160.244,190.48
119.871,163.89
118.112,162.38
87.54,103.84
119.608,134.84
125.638,142.53
112.408,130.05
119.643,175.52
112.619,154.81
113.857,129.74
96.241,119.1
84.481,121.11
125.922,145.39
108.493,126.2
142.918,159.59
80.432,102.08
95.079,123.53
146.246,166.09
130.402,150.87
141.763,156.73
120.498,170.31
137.279,153.12
119.44,141.12
98.093,115.87
93.367,110.75
104.582,122.49
144.685,161.87
135.901,157.98
139.738,160.72
111.489,132.45
89.413,104.12
89.274,111.77
110.756,133.3
106.476,128.41
162.995,185.24
126.592,144.6
105.661,126.15
111.966,129.12
128.034,148.07
106.943,123.44
114.03,145.3
115.116,130.64
112.698,127.36
103.937,124.14
112.279,132.12
107.523,123.2
110.091,136.12
112.331,129.88
112.373,131.45
107.392,125.62
108.196,124.33
108.059,126.89
109.818,129.72
112.239,129.28
111.278,129.8
111.244,130.06
116.473,135.29
119.469,142.25
123.924,141.05
111.652,130.21
80.12,97.89
83.985,100.93
112.367,131.01
96.137,118.23
116.258,130.88
109.767,126.42
97.549,126.61
124.394,143.77
115.287,142.35
90.573,116.28
115.433,133.74
111.609,127.57
109.102,125.7
114.518,129.94
116.189,131.36
129.28,146.53
135.05,159.3
148.067,167.89
99.168,113.82
73.689,88.3
140.876,163.78
119.446,137.5
111.058,136.42
116.542,140.02
140.833,163.58
114.937,130.64
104.26,118.79
121.869,139.67
154.121,173.14
114.958,136.35
75.023,93.01
119.83,144.02
141.841,162.23
119.475,139.98
111.906,129.8
104.913,121.78
69.693,89.81
94.866,118.17
127.645,149.17
82.037,106.27
97.786,120.16
113.706,132.67
100.525,121.79
104.79,124.82
123.001,140.66
96.136,118.64
113.296,131.1
101.289,130.13
127.418,148.08
112.926,136.0
124.322,193.6
134.143,189.44
137.967,167.53
146.784,174.4
124.469,147.21
112.625,135.44
132.831,157.71
107.041,134.23
124.253,183.53
132.542,186.33
130.717,149.87
141.232,173.25
139.507,161.97
109.638,132.0
112.164,132.69
108.769,132.05
107.09,128.4
111.055,132.16
108.508,130.23
125.027,150.09
117.819,156.17
127.424,159.63
132.899,163.35
84.964,109.74
92.81,119.94
79.681,106.82
88.387,116.23
121.003,151.13
119.371,149.26
104.127,129.07
112.629,141.44
91.879,118.0
94.42,122.61
79.023,107.33
95.964,121.82
112.296,136.7
96.136,124.4
109.068,132.56
97.127,134.08
93.875,122.21
98.402,125.72
103.068,134.48
101.032,129.2
120.416,147.53
94.991,120.99
94.431,122.07
100.484,129.69
128.655,161.12
83.318,109.02
96.474,122.3
110.792,139.86
119.379,145.79
123.081,179.5
109.143,128.17
110.515,133.36
102.68,122.78
110.269,132.2
111.489,130.17
100.667,118.25
100.352,123.6
104.484,127.32
92.432,110.85
78.039,99.94
97.778,120.79
114.41,137.94
94.371,122.22
114.541,136.52
94.764,121.33
96.455,124.71
110.065,128.73
99.568,138.1
98.708,125.71
109.815,127.73
94.894,131.12
110.558,128.58
103.374,139.79
121.97,147.93
106.562,135.63
143.995,174.24
111.464,139.0
86.021,109.59
145.684,174.86
110.713,133.17
138.46,163.47
132.66,153.74
159.253,186.81
137.545,162.4
125.004,145.36
118.306,136.75
149.546,175.48
135.934,162.54
110.01,127.8
118.005,134.62
111.588,132.59
106.14,126.25
109.704,130.18
108.902,130.13
132.406,158.81
108.567,171.75
120.961,146.81
87.636,106.84
72.786,98.95
112.616,135.44
89.437,118.11
130.817,168.13
124.961,150.44
122.961,153.66
120.092,143.67
132.803,153.6
119.133,160.86
142.414,168.74
84.912,108.92
72.303,101.68
96.588,123.03
109.221,130.42
98.311,122.86
110.971,135.92
92.602,123.42
122.137,152.36
103.864,133.32
130.098,159.3
116.214,142.35
126.643,164.23
139.01,178.33
114.609,141.11
114.63,140.25
112.419,124.16
121.084,130.14
111.588,120.85
118.315,129.75
112.221,123.4
86.367,98.97
98.391,114.06
80.188,93.66
93.487,125.59
125.777,140.34
134.133,155.17
122.859,140.62
138.105,153.11
138.913,151.46
110.512,123.36
113.702,127.99
112.606,128.26
111.796,128.06
129.512,143.67
103.388,125.93
120.663,137.11
96.486,119.84
98.876,128.65
137.213,156.98
121.694,142.32
125.071,142.18
144.117,165.95
127.501,144.08
128.056,151.38
132.007,150.15
154.924,169.7
101.426,117.37
116.572,178.83
108.932,135.49
96.602,126.17
115.961,141.25
130.717,158.11
82.794,111.84
94.13,123.26
112.661,158.06
78.601,112.62
91.648,126.53
98.513,135.67
127.581,169.12
95.363,124.76
146.495,177.79
126.161,155.35
120.177,199.68
111.515,145.01
111.856,142.26
127.997,161.14
101.542,135.58
111.974,140.83
91.044,124.53
94.927,126.78
101.93,139.32
130.688,162.24
137.901,169.11
121.785,147.59
114.713,142.25
126.643,154.32
99.257,137.12
97.429,138.28
93.63,125.81
90.058,120.86
150.618,176.01
86.906,118.43
79.041,110.08
94.648,121.95
105.096,132.81
121.379,154.71
81.76,109.38
125.506,157.52
98.955,124.02
148.955,180.0
124.699,150.25
89.846,122.52
94.234,123.08
119.542,153.58
104.915,148.51
133.998,175.77
133.13,151.42
108.753,166.95
118.768,141.7
121.764,153.81
121.59,141.02
131.157,149.13
94.331,115.81
132.391,146.49
100.595,134.18
93.313,116.89
111.198,131.37
102.798,127.46
129.788,148.9
108.2,133.3
129.261,154.97
114.212,136.89
92.128,110.25
89.739,111.55
75.044,102.47
89.632,118.09
99.43,128.06
94.732,119.05
116.864,138.95
94.602,132.56
102.092,136.71
92.947,122.19
104.772,137.44
95.023,120.67
102.034,128.09
162.548,187.11
134.186,159.24
126.558,150.79
135.306,155.29
109.176,141.2
80.208,108.78
136.61,175.56
94.981,125.14
87.835,111.85
77.546,107.95
123.051,151.97
83.357,112.93
110.576,141.1
80.073,110.06
115.789,147.77
114.372,142.73
86.565,116.41
76.552,105.73
117.275,151.37
157.139,186.82
111.945,133.85
111.565,136.7
116.6,142.37
117.76,142.9
111.461,140.04
98.324,131.74
132.715,162.72
118.397,151.92
84.002,111.1
133.666,164.14
110.072,134.33
89.946,112.53
130.541,159.29
108.2,131.64
110.597,133.46
110.529,138.38
133.175,155.91
111.433,134.97
100.766,130.04
98.193,126.22
113.169,136.59
93.229,122.88
100.354,138.69
105.5,136.96
89.482,123.12
93.067,121.39
150.01,174.93
78.281,106.7
86.034,119.72
94.187,125.84
97.784,133.47
95.401,127.75
91.176,120.08
111.39,147.13
152.778,182.13
119.919,146.5
111.568,132.49
109.36,134.23
109.553,136.2
128.944,153.81
114.488,181.34
141.427,208.76
91.528,136.68
108.873,119.15
106.055,120.26
115.837,129.9
130.536,155.2
108.973,122.38
149.65,163.75
115.187,135.67
124.194,151.04
105.112,120.12
133.654,159.68
144.554,162.7
115.74,131.61
127.361,154.51
131.41,149.01
127.579,156.32
142.43,166.63
106.716,125.76
134.609,153.52
100.073,117.33
130.905,157.34
124.826,142.29
134.971,154.49
140.983,161.69
120.407,176.72
109.184,132.63
149.656,168.18
94.653,114.39
152.528,178.24
136.368,160.5
129.46,151.68
138.826,161.69
139.702,160.03
139.086,156.24
131.344,156.53
131.099,151.69
113.922,131.01
128.743,146.76
116.368,136.77
150.194,175.75
124.483,154.66
117.47,139.44
103.237,123.81
148.213,172.57
123.32,142.35
134.057,168.27
138.427,195.78
135.778,184.4
134.368,160.4
166.099,203.78
140.457,162.85
123.136,147.63
134.615,159.88
98.953,122.16
87.401,108.44
91.846,116.73
85.561,111.87
103.069,121.32
105.633,128.67
96.163,121.66
101.985,133.87
105.853,132.42
104.658,131.85
106.684,131.69
107.152,139.21
93.377,118.82
99.652,130.83
124.715,162.97
97.55,125.22
120.606,148.92
90.761,113.82
106.582,127.49
88.758,111.36
98.297,125.29
77.98,102.52
98.12,120.91
95.909,123.42
106.267,141.91
97.123,121.96
108.298,134.09
97.657,122.22
105.468,126.28
101.404,134.25
91.827,127.4
117.312,140.67
98.175,123.94
104.731,133.35
104.844,130.68
98.774,122.99
104.18,131.54
101.554,134.76
98.655,121.98
114.229,131.13
105.314,125.65
116.332,149.13
115.88,140.96
87.35,122.86
135.533,161.56
144.738,169.39
106.082,133.26
118.936,142.54
128.707,149.78
130.737,153.89
132.046,160.92
124.045,151.27
115.151,141.55
119.078,140.95
135.22,158.73
120.489,140.92
128.15,146.44
137.805,164.39
121.855,143.46
135.112,156.74
136.534,157.98
131.292,149.83
127.678,157.97
109.723,142.36
128.069,152.72
136.8,159.7
120.253,143.7
134.165,158.43
137.099,160.24
135.766,159.2
111.025,130.38
111.82,134.39
123.031,151.51
107.736,133.87
99.882,125.32
107.065,144.41
103.778,137.58
121.35,156.51
124.781,153.99
120.448,142.09
122.5,145.28
106.264,128.19
123.103,148.06
110.007,133.14
111.819,131.68
128.838,151.07
121.598,143.76
99.144,127.52
127.144,150.66
137.278,164.6
105.762,133.76
132.653,158.66
113.904,135.68
116.08,133.08
147.114,163.83
88.12,117.41
103.194,130.02
100.347,129.25
106.919,136.38
99.078,129.97
94.931,127.46
137.878,163.19
107.87,131.62
137.626,165.64
97.096,122.51
117.189,139.92
112.546,139.05
118.283,137.45
119.585,145.99
141.565,166.25
99.699,131.01
95.216,124.41
94.094,117.22
103.754,130.05
123.48,156.25
144.768,168.46
126.898,159.91
109.218,130.44
113.421,137.68
112.507,130.98
111.084,133.3
113.345,139.01
124.998,147.04
111.835,133.35
106.879,132.87
134.484,157.07
150.212,173.8
109.958,134.5
113.436,132.09
128.283,145.89
141.59,165.39
95.367,119.98
110.531,136.98
147.576,168.29
120.602,145.45
124.908,143.62
114.071,132.58
115.636,133.5
119.99,140.19
114.387,138.26
105.52,131.02
101.586,130.28
110.758,130.02
96.442,121.82
113.403,140.07
91.89,115.41
116.062,137.62
107.035,140.92
98.663,125.2
102.643,126.21
128.837,158.69
104.784,132.73
100.11,127.8
104.653,133.08
94.729,120.35
84.331,111.33
153.38,181.6
118.51,142.18
131.441,158.46
145.077,171.94
145.98,179.72
116.278,144.5
166.349,225.13
128.511,183.3
137.56,170.72
131.519,162.28
152.744,185.72
112.062,142.14
141.598,168.88
154.913,189.62
108.306,144.91
88.727,113.78
119.537,159.27
107.398,138.56
113.094,145.06
113.579,140.16
130.709,155.75
148.268,191.01
109.759,169.83
105.313,132.83
108.223,138.76
126.127,160.02
141.104,181.59
101.336,137.41
103.726,142.73
114.13,150.95
121.581,158.25
136.098,167.76
125.654,164.75
90.06,123.32
100.355,133.59
113.54,144.14
112.862,138.72
109.298,134.65
119.124,151.59
127.759,185.8
136.932,168.43
134.648,165.19
132.402,158.81
122.285,150.08
135.003,160.0
117.219,183.68
121.284,180.44
130.053,153.79
92.461,122.06
106.385,137.73
143.876,170.84
141.982,171.95
107.166,133.43
106.764,128.83
112.692,138.91
105.252,129.05
122.607,148.74
131.416,159.8
92.321,122.49
91.763,120.12
101.554,196.64
106.637,147.51
126.199,188.7
132.765,169.91
118.425,162.33
138.134,165.24
127.714,154.44
111.189,145.34
137.19,175.15
119.862,167.82
136.971,170.28
155.87,199.96
115.796,152.94
160.869,196.45
94.866,125.04
89.176,124.21
136.389,169.3
122.654,161.85
139.831,173.29
142.992,174.25
144.545,178.1
128.548,161.93
136.712,172.03
99.221,146.71
117.561,136.4
138.949,164.63
129.383,148.13
100.8,142.09
113.367,125.11
108.787,122.35
110.526,124.89
132.098,143.96
132.362,148.69
130.815,154.54
84.541,99.21
120.088,157.67
111.309,129.24
132.268,152.32
102.507,118.92
84.575,103.23
106.097,130.17
93.801,113.62
126.172,143.96
98.841,121.25
104.841,131.16
113.297,147.51
124.06,144.85
96.639,115.49
156.344,181.15
132.262,150.25
114.949,131.72
94.601,111.4
117.857,139.69
114.557,129.95
101.23,116.2
140.292,158.13
108.047,121.97
110.605,127.7
123.687,139.73
119.706,134.9
106.428,121.86
116.458,133.94
106.551,120.94
127.415,144.53
104.592,174.49
145.761,176.87
101.795,132.57
118.712,143.38
99.936,123.55
112.208,140.46
110.033,139.68
110.912,141.35
110.104,135.09
112.069,139.72
118.812,147.24
96.895,130.14
110.463,142.86
116.345,148.22
110.494,139.04
127.463,155.1
165.294,208.94
116.604,145.99
114.219,143.93
130.658,154.16
125.499,152.03
125.38,159.37
151.389,210.52
113.155,173.27
152.502,174.45
136.025,153.57
133.366,160.04
116.26,148.98
128.309,151.62
110.784,132.95
136.607,157.77
85.57,107.51
77.278,102.57
95.864,123.06
97.95,127.28
99.739,126.78
109.555,132.63
99.187,127.86
95.983,130.07
92.865,131.32
118.568,153.93
146.545,173.05
110.958,138.52
99.303,128.67
101.031,133.46
112.979,138.12
140.044,177.09
130.038,165.15
96.368,137.12
114.168,152.23
110.441,143.75
111.194,145.88
108.054,139.68
122.618,166.5
80.243,110.05
98.126,130.73
95.842,129.8
92.856,126.3
98.556,132.73
95.181,135.02
111.489,150.32
75.436,114.37
99.745,130.11
144.415,176.07
137.944,179.71
129.327,171.47
133.563,162.56
125.34,163.09
108.159,153.51
116.768,155.0
122.102,136.38
142.74,159.25
142.196,166.91
109.586,132.39
90.594,142.12
99.792,125.48
151.51,171.05
74.43,103.1
103.478,124.59
119.459,151.61
98.97,124.46
99.778,121.64
142.49,168.42
75.627,102.11
82.783,116.28
112.299,133.27
93.192,125.75
99.107,132.07
92.906,127.17
118.851,144.63
137.893,161.47
115.772,142.94
112.199,144.91
113.732,143.54
121.092,149.05
114.918,177.75
117.314,163.29
104.637,127.81
116.984,147.0
121.764,146.04
124.507,143.15
131.277,161.93
169.384,192.9
116.579,137.49
122.594,146.24
112.081,139.11
114.474,139.39
142.877,173.7
101.333,130.05
117.538,142.19
139.507,165.39
134.726,162.82
135.579,161.17
107.155,184.97
92.264,162.02
122.659,192.29
872.478,901.14
132.649,154.91
129.525,136.62
117.648,123.7
116.972,152.6
117.086,144.41
110.322,124.36
118.277,134.48
77.62,103.79
134.557,170.21
90.785,124.23
105.003,120.75
69.653,108.44
103.532,113.9
131.509,140.78
121.828,131.7
107.51,149.87
103.686,142.96
117.214,131.73
100.05,118.54
146.64,183.4
140.467,155.38
168.528,200.25
150.902,199.94
141.668,177.16
78.058,124.54
115.265,129.41
119.849,147.06
123.393,160.71
123.174,158.1
87.989,123.48
120.44,157.58
140.957,175.92
134.908,169.27
152.892,179.35
147.468,162.2
133.329,146.31
133.041,146.09
149.143,163.48
125.454,144.0
157.487,176.56
120.486,143.59
127.884,150.73
158.739,190.46
147.765,165.83
120.748,165.12
141.086,184.73
139.621,185.48
141.011,214.68
157.771,199.28
119.276,137.55
132.489,154.76
140.82,165.55
156.462,182.13
129.948,196.5
148.386,174.5
137.508,156.54
120.216,144.41
119.929,143.15
132.303,156.25
125.202,146.7
122.029,147.05
148.905,172.45
108.512,128.9
110.964,135.71
148.6,168.08
128.584,150.02
114.248,135.18
149.423,170.13
102.087,124.65
139.39,174.48
93.44,118.97
138.606,169.23
127.02,150.41
129.562,151.98
126.014,150.4
114.665,140.44
148.573,177.12
137.982,167.15
132.887,179.73
113.287,139.07
82.753,99.11
104.245,130.12
104.697,124.59
113.716,129.17
130.291,147.52
100.054,119.57
98.604,131.78
127.329,156.58
135.122,162.37
112.724,143.63
104.17,131.22
95.876,121.89
135.251,165.18
